"","YEAR","NUMB_VEHC","CITY","AGE_DRVR_YNGST","AGE_DRVR_OLDEST","SPEED_LIMIT"
"11303",2015,2,"Boston","25-34","45-54",30
"11304",2015,2,"Boston",NA,NA,35
"11305",2015,4,"Boston","55-64","75-84",55
"11306",2015,1,"Boston","55-64","55-64",35
"11307",2015,2,"Boston","18-20","18-20",NA
"11308",2015,3,"Boston","18-20","65-74",55
"11309",2015,2,"Boston","25-34","45-54",35
"11310",2015,1,"Boston","18-20","18-20",25
"11311",2015,3,"Boston","25-34","45-54",45
"11312",2015,1,"Boston","25-34","25-34",35
"11313",2015,1,"Boston","25-34","25-34",45
"11314",2015,2,"Boston","25-34","25-34",55
"11315",2015,2,"Boston","25-34","65-74",30
"11316",2015,2,"Boston","25-34","25-34",25
"11317",2015,4,"Boston","25-34","45-54",45
"11318",2015,2,"Boston","25-34","55-64",45
"11319",2015,3,"Boston","25-34","75-84",35
"11320",2015,3,"Boston","25-34","45-54",45
"11321",2015,2,"Boston","45-54","55-64",15
"11322",2015,2,"Boston","25-34","25-34",45
"11323",2015,1,"Boston","55-64","55-64",30
"11324",2015,1,"Boston","25-34","25-34",30
"11325",2015,2,"Boston","35-44","45-54",55
"11326",2015,2,"Boston","21-24","25-34",55
"11327",2015,2,"Boston","35-44","55-64",30
"11328",2015,4,"Boston","18-20","18-20",30
"11329",2015,2,"Boston","21-24","35-44",55
"11330",2015,1,"Boston","55-64","55-64",30
"11331",2015,2,"Boston","21-24","35-44",30
"11332",2015,2,"Boston","25-34","35-44",50
"11333",2015,2,"Boston","25-34","25-34",55
"11334",2015,2,"Boston","25-34","35-44",55
"11335",2015,2,"Boston","16-17","21-24",35
"11336",2015,2,"Boston","21-24","35-44",30
"11337",2015,2,"Boston","18-20","25-34",30
"11338",2015,2,"Boston","45-54","45-54",30
"11339",2015,2,"Boston","45-54","65-74",35
"11340",2015,2,"Boston","55-64","55-64",30
"11341",2015,1,"Boston","45-54","45-54",40
"11342",2015,1,"Boston","25-34","25-34",40
"11343",2015,2,"Boston","35-44","45-54",30
"11344",2015,1,"Boston","25-34","25-34",NA
"11345",2015,1,"Boston","35-44","35-44",NA
"11346",2015,2,"Boston",NA,NA,NA
"11347",2015,2,"Boston","25-34","35-44",30
"11348",2015,2,"Boston","35-44","65-74",55
"11349",2015,1,"Boston","65-74","65-74",30
"11350",2015,4,"Boston","18-20","65-74",35
"11351",2015,1,"Boston","21-24","21-24",25
"11352",2015,2,"Boston","55-64","55-64",30
"11353",2015,3,"Boston","25-34","35-44",45
"11354",2015,1,"Boston","16-17","16-17",25
"11355",2015,2,"Boston","65-74","75-84",30
"11356",2015,2,"Boston","35-44","45-54",35
"11357",2015,2,"Boston","21-24","55-64",25
"11358",2015,1,"Boston","75-84","75-84",35
"11359",2015,1,"Boston","21-24","21-24",35
"11360",2015,1,"Boston","21-24","21-24",35
"11361",2015,1,"Boston","21-24","21-24",35
"11362",2015,1,"Boston","18-20","18-20",40
"11363",2015,2,"Boston","45-54","45-54",40
"11364",2015,1,"Boston","21-24","21-24",40
"11365",2015,1,"Boston","35-44","35-44",40
"11366",2015,2,"Boston","55-64","55-64",45
"11367",2015,2,"Boston","35-44","55-64",35
"11368",2015,1,"Boston",NA,NA,35
"11369",2015,2,"Boston","25-34","65-74",35
"11370",2015,1,"Boston","55-64","55-64",15
"11371",2015,2,"Boston","25-34","25-34",35
"11372",2015,2,"Boston","25-34","55-64",30
"11373",2015,2,"Boston","25-34","35-44",30
"11374",2015,2,"Boston","21-24","35-44",30
"11375",2015,2,"Boston","25-34","25-34",35
"11376",2015,2,"Boston","45-54","55-64",30
"11377",2015,2,"Boston","55-64","65-74",55
"11378",2015,1,"Boston","25-34","25-34",30
"11379",2015,2,"Boston","18-20","45-54",55
"11380",2015,2,"Boston","25-34","45-54",35
"11381",2015,1,"Boston","21-24","21-24",55
"11382",2015,2,"Boston","25-34","45-54",30
"11383",2015,2,"Boston","35-44","45-54",25
"11384",2015,1,"Boston","35-44","35-44",55
"11385",2015,2,"Boston","45-54","65-74",45
"11386",2015,2,"Boston","55-64","65-74",45
"11387",2015,3,"Boston","21-24","25-34",35
"11388",2015,1,"Boston","21-24","21-24",35
"11389",2015,1,"Boston","35-44","35-44",45
"11390",2015,2,"Boston","25-34","35-44",30
"11391",2015,1,"Boston","21-24","21-24",45
"11392",2015,2,"Boston","25-34","35-44",45
"11393",2015,1,"Boston","25-34","25-34",30
"11394",2015,1,"Boston","35-44","35-44",30
"11395",2015,1,"Boston","18-20","18-20",30
"11396",2015,1,"Boston","35-44","35-44",15
"11397",2015,2,"Boston","35-44","55-64",10
"11398",2015,2,"Boston","35-44","55-64",35
"11399",2015,1,"Boston","55-64","55-64",NA
"11400",2015,3,"Boston","25-34","55-64",30
"11401",2015,2,"Boston","21-24","25-34",45
"11402",2015,2,"Boston","25-34","35-44",25
"11403",2015,2,"Boston","21-24","45-54",30
"11404",2015,1,"Boston","25-34","25-34",45
"11405",2015,2,"Boston","25-34","65-74",25
"11406",2015,2,"Boston","21-24","21-24",30
"11407",2015,2,"Boston","25-34","45-54",55
"11408",2015,1,"Boston","65-74","65-74",35
"11409",2015,2,"Boston","25-34","45-54",35
"11410",2015,1,"Boston","21-24","21-24",30
"11411",2015,2,"Boston","35-44","45-54",45
"11412",2015,2,"Boston","16-17","25-34",30
"11413",2015,1,"Boston","45-54","45-54",35
"11414",2015,3,"Boston","21-24","35-44",30
"11415",2015,2,"Boston","25-34","45-54",30
"11416",2015,4,"Boston","21-24","55-64",55
"11417",2015,4,"Boston","25-34","55-64",40
"11418",2015,2,"Boston","25-34","45-54",55
"11419",2015,1,"Boston","25-34","25-34",30
"11420",2015,2,"Boston","35-44","55-64",55
"11421",2015,2,"Boston","25-34","35-44",55
"11422",2015,2,"Boston","25-34","25-34",55
"11423",2015,2,"Boston","35-44","45-54",30
"11424",2015,2,"Boston","35-44","45-54",30
"11425",2015,2,"Boston","35-44","45-54",30
"11426",2015,2,"Boston","35-44","45-54",30
"11427",2015,3,"Boston","21-24","35-44",55
"11428",2015,2,"Boston","25-34","25-34",55
"11429",2015,3,"Boston","21-24","55-64",40
"11430",2015,2,"Boston","18-20","55-64",55
"11431",2015,1,"Boston","55-64","55-64",30
"11432",2015,2,"Boston","35-44","55-64",30
"11433",2015,1,"Boston","25-34","25-34",35
"11434",2015,2,"Boston","25-34","25-34",30
"11435",2015,2,"Boston","25-34","65-74",25
"11436",2015,1,"Boston","18-20","18-20",55
"11437",2015,2,"Boston","45-54","45-54",35
"11438",2015,1,"Boston","45-54","45-54",NA
"11439",2015,2,"Boston","25-34","35-44",35
"11440",2015,3,"Boston","25-34","55-64",35
"11441",2015,1,"Boston","21-24","21-24",30
"11442",2015,1,"Boston","35-44","35-44",35
"11443",2015,1,"Boston","35-44","35-44",35
"11444",2015,4,"Boston","25-34","25-34",NA
"11445",2015,2,"Boston","35-44","35-44",55
"11446",2015,2,"Boston","21-24","25-34",45
"11447",2015,3,"Boston","18-20","35-44",45
"11448",2015,2,"Boston","35-44","35-44",25
"11449",2015,2,"Boston","45-54","55-64",45
"11450",2015,1,"Boston","35-44","35-44",55
"11451",2015,2,"Boston","35-44","45-54",35
"11452",2015,3,"Boston","21-24","45-54",45
"11453",2015,3,"Boston","35-44","65-74",45
"11454",2015,1,"Boston","18-20","18-20",45
"11455",2015,2,"Boston","35-44","45-54",30
"11456",2015,2,"Boston","35-44","35-44",50
"11457",2015,3,"Boston","21-24","25-34",45
"11458",2015,2,"Boston","21-24","45-54",45
"11459",2015,1,"Boston",">84",">84",25
"11460",2015,1,"Boston","55-64","55-64",35
"11461",2015,1,"Boston","45-54","45-54",40
"11462",2015,2,"Boston","25-34","55-64",30
"11463",2015,2,"Boston","65-74","65-74",15
"11464",2015,3,"Boston","25-34","45-54",45
"11465",2015,1,"Boston","35-44","35-44",50
"11466",2015,2,"Boston","25-34","55-64",55
"11467",2015,2,"Boston","35-44","45-54",20
"11468",2015,1,"Boston","25-34","25-34",45
"11469",2015,2,"Boston","35-44","35-44",30
"11470",2015,2,"Boston","21-24","45-54",45
"11471",2015,2,"Boston","25-34","55-64",30
"11472",2015,1,"Boston","18-20","18-20",15
"11473",2015,1,"Boston","25-34","25-34",25
"11474",2015,2,"Boston","45-54","65-74",45
"11475",2015,4,"Boston","25-34","65-74",55
"11476",2015,3,"Boston","25-34","55-64",35
"11477",2015,2,"Boston","45-54","45-54",45
"11478",2015,2,"Boston","25-34","35-44",45
"11479",2015,5,"Boston","21-24","55-64",45
"11480",2015,2,"Boston","55-64","55-64",NA
"11481",2015,3,"Boston","25-34","35-44",55
"11482",2015,3,"Boston","21-24","35-44",55
"11483",2015,1,"Boston","25-34","25-34",25
"11484",2015,2,"Boston","25-34","45-54",45
"11485",2015,4,"Boston","35-44","55-64",55
"11486",2015,1,"Boston","25-34","25-34",55
"11487",2015,2,"Boston","45-54","55-64",30
"11488",2015,3,"Boston","25-34","55-64",55
"11489",2015,2,"Boston","21-24","21-24",55
"11490",2015,2,"Boston","25-34","65-74",55
"11491",2015,4,"Boston","18-20","25-34",55
"11492",2015,2,"Boston","18-20","55-64",30
"11493",2015,1,"Boston","25-34","25-34",30
"11494",2015,2,"Boston","21-24","25-34",25
"11495",2015,2,"Boston","21-24","25-34",15
"11496",2015,2,"Boston","35-44",">84",25
"11497",2015,2,"Boston","18-20","55-64",35
"11498",2015,2,"Boston","25-34","45-54",50
"11499",2015,1,"Boston","18-20","18-20",35
"11500",2015,2,"Boston","25-34","45-54",35
"11501",2015,1,"Boston","18-20","18-20",30
"11502",2015,2,"Boston","35-44","35-44",55
"11503",2015,1,"Boston","35-44","35-44",35
"11504",2015,1,"Boston","55-64","55-64",55
"11505",2015,2,"Boston","25-34","55-64",35
"11506",2015,1,"Boston","21-24","21-24",55
"11507",2015,1,"Boston","21-24","21-24",55
"11508",2015,1,"Boston","25-34","25-34",30
"11509",2015,2,"Boston","25-34","25-34",55
"11510",2015,1,"Boston","21-24","21-24",30
"11511",2015,2,"Boston","25-34","35-44",35
"11512",2015,1,"Boston","35-44","35-44",40
"11513",2015,2,"Boston","55-64","55-64",NA
"11514",2015,2,"Boston","25-34","45-54",30
"11515",2015,3,"Boston","35-44","55-64",30
"11516",2015,1,"Boston","21-24","21-24",25
"11517",2015,2,"Boston",NA,NA,30
"11518",2015,2,"Boston","45-54","45-54",30
"11519",2015,2,"Boston",NA,NA,NA
"11520",2015,2,"Boston","65-74","65-74",30
"11521",2015,2,"Boston","35-44","45-54",NA
"11522",2015,2,"Boston","55-64","55-64",NA
"11523",2015,2,"Boston","35-44","65-74",30
"11524",2015,2,"Boston","25-34","25-34",NA
"11525",2015,2,"Boston","25-34","25-34",NA
"11526",2015,2,"Boston","21-24","35-44",30
"11527",2015,1,"Boston","35-44","35-44",NA
"11528",2015,1,"Boston","25-34","25-34",NA
"11529",2015,1,"Boston",NA,NA,NA
"11530",2015,1,"Boston","45-54","45-54",NA
"11531",2015,2,"Boston","25-34","45-54",45
"11532",2015,3,"Boston","21-24","35-44",NA
"11533",2015,2,"Boston","55-64","55-64",20
"11534",2015,2,"Boston","25-34","55-64",30
"11535",2015,2,"Boston","21-24","21-24",30
"11536",2015,1,"Boston","45-54","45-54",NA
"11537",2015,3,"Boston","45-54","45-54",NA
"11538",2015,1,"Boston","25-34","25-34",NA
"11539",2015,2,"Boston","45-54","65-74",NA
"11540",2015,2,"Boston","25-34","35-44",NA
"11541",2015,2,"Boston","18-20","45-54",NA
"11542",2015,2,"Boston","35-44","35-44",NA
"11543",2015,2,"Boston","35-44","45-54",NA
"11544",2015,4,"Boston","25-34","45-54",45
"11545",2015,2,"Boston","25-34","45-54",15
"11546",2015,1,"Boston","45-54","45-54",NA
"11547",2015,1,"Boston","25-34","25-34",NA
"11548",2015,1,"Boston","35-44","35-44",NA
"11549",2015,2,"Boston","25-34","45-54",NA
"11550",2015,1,"Boston",NA,NA,NA
"11551",2015,2,"Boston","18-20","21-24",NA
"11552",2015,1,"Boston","25-34","25-34",30
"11553",2015,2,"Boston","21-24","25-34",NA
"11554",2015,1,"Boston","45-54","45-54",25
"11555",2015,2,"Boston","21-24","35-44",55
"11556",2015,1,"Boston",NA,NA,35
"11557",2015,2,"Boston","45-54","55-64",55
"11558",2015,1,"Boston","35-44","35-44",45
"11559",2015,1,"Boston","21-24","21-24",35
"11560",2015,2,"Boston","18-20","21-24",NA
"11561",2015,2,"Boston","35-44","55-64",NA
"11562",2015,2,"Boston","21-24","35-44",NA
"11563",2015,4,"Boston","21-24","21-24",30
"11564",2015,3,"Boston","25-34","45-54",NA
"11565",2015,2,"Boston",NA,NA,NA
"11566",2015,2,"Boston","45-54","45-54",30
"11567",2015,1,"Boston","25-34","25-34",NA
"11568",2015,2,"Boston","25-34","25-34",NA
"11569",2015,2,"Boston","35-44","55-64",30
"11570",2015,2,"Boston","21-24","21-24",NA
"11571",2015,2,"Boston","25-34","25-34",NA
"11572",2015,3,"Boston","35-44","45-54",55
"11573",2015,6,"Boston","35-44","65-74",55
"11574",2015,1,"Boston","75-84","75-84",30
"11575",2015,2,"Boston","45-54",">84",55
"11576",2015,2,"Boston","21-24","25-34",55
"11577",2015,2,"Boston",NA,NA,NA
"11578",2015,2,"Boston","21-24","25-34",NA
"11579",2015,2,"Boston","21-24","21-24",NA
"11580",2015,3,"Boston","21-24","21-24",30
"11581",2015,2,"Boston","21-24","21-24",30
"11582",2015,2,"Boston","35-44","35-44",NA
"11583",2015,2,"Boston","25-34","45-54",NA
"11584",2015,1,"Boston","21-24","21-24",NA
"11585",2015,2,"Boston","25-34","25-34",30
"11586",2015,4,"Boston","25-34","45-54",30
"11587",2015,3,"Boston","21-24","35-44",35
"11588",2015,2,"Boston","18-20","35-44",NA
"11589",2015,2,"Boston","25-34","55-64",NA
"11590",2015,3,"Boston","45-54","55-64",NA
"11591",2015,2,"Boston","21-24","55-64",55
"11592",2015,2,"Boston","16-17","35-44",NA
"11593",2015,3,"Boston","35-44","35-44",NA
"11594",2015,1,"Boston","25-34","25-34",30
"11595",2015,2,"Boston","25-34","25-34",30
"11596",2015,1,"Boston","21-24","21-24",30
"11597",2015,2,"Boston","55-64","65-74",NA
"11598",2015,2,"Boston","35-44","35-44",NA
"11599",2015,1,"Boston","35-44","35-44",55
"11600",2015,1,"Boston",NA,NA,NA
"11601",2015,2,"Boston","25-34","65-74",NA
"11602",2015,2,"Boston","55-64","65-74",NA
"11603",2015,2,"Boston","21-24","45-54",30
"11604",2015,2,"Boston","35-44","55-64",30
"11605",2015,1,"Boston","35-44","35-44",NA
"11606",2015,1,"Boston","55-64","55-64",NA
"11607",2015,1,"Boston","25-34","25-34",30
"11608",2015,1,"Boston","25-34","25-34",NA
"11609",2015,2,"Boston","18-20","55-64",NA
"11610",2015,2,"Boston","25-34","45-54",NA
"11611",2015,2,"Boston","21-24","55-64",NA
"11612",2015,1,"Boston","25-34","25-34",NA
"11613",2015,1,"Boston","55-64","55-64",NA
"11614",2015,2,"Boston","21-24","21-24",NA
"11615",2015,1,"Boston","55-64","55-64",30
"11616",2015,2,"Boston","25-34","25-34",30
"11617",2015,2,"Boston","25-34","25-34",30
"11618",2015,2,"Boston","45-54","55-64",NA
"11619",2015,2,"Boston","25-34","55-64",NA
"11620",2015,2,"Boston","35-44","55-64",NA
"11621",2015,2,"Boston","35-44","55-64",NA
"11622",2015,2,"Boston","35-44","35-44",NA
"11623",2015,2,"Boston","21-24","25-34",30
"11624",2015,1,"Boston","55-64","55-64",NA
"11625",2015,1,"Boston","45-54","45-54",NA
"11626",2015,2,"Boston","18-20","18-20",30
"11627",2015,1,"Boston","35-44","35-44",NA
"11628",2015,2,"Boston","18-20","21-24",30
"11629",2015,2,"Boston","25-34","25-34",30
"11630",2015,2,"Boston",NA,NA,NA
"11631",2015,1,"Boston","25-34","25-34",30
"11632",2015,1,"Boston","35-44","35-44",30
"11633",2015,1,"Boston","35-44","35-44",NA
"11634",2015,2,"Boston","25-34","35-44",NA
"11635",2015,2,"Boston","25-34","35-44",NA
"11636",2015,1,"Boston","25-34","25-34",NA
"11637",2015,2,"Boston","25-34","55-64",NA
"11638",2015,2,"Boston","45-54","55-64",NA
"11639",2015,2,"Boston","21-24","35-44",30
"11640",2015,2,"Boston","45-54","45-54",NA
"11641",2015,2,"Boston","35-44","45-54",NA
"11642",2015,2,"Boston","16-17","35-44",NA
"11643",2015,2,"Boston","25-34","45-54",NA
"11644",2015,2,"Boston","65-74","65-74",NA
"11645",2015,1,"Boston","35-44","35-44",NA
"11646",2015,2,"Boston","35-44","35-44",NA
"11647",2015,2,"Boston","21-24","35-44",NA
"11648",2015,2,"Boston","25-34","45-54",NA
"11649",2015,2,"Boston","35-44","35-44",NA
"11650",2015,2,"Boston","65-74","65-74",NA
"11651",2015,2,"Boston","45-54","45-54",NA
"11652",2015,1,"Boston","55-64","55-64",NA
"11653",2015,2,"Boston","21-24","55-64",NA
"11654",2015,2,"Boston","35-44","35-44",25
"11655",2015,2,"Boston",NA,NA,NA
"11656",2015,2,"Boston","25-34","25-34",NA
"11657",2015,2,"Boston","35-44","65-74",NA
"11658",2015,2,"Boston","25-34","35-44",NA
"11659",2015,2,"Boston","35-44","35-44",NA
"11660",2015,1,"Boston","25-34","25-34",NA
"11661",2015,3,"Boston","21-24","45-54",55
"11662",2015,2,"Boston","25-34","45-54",NA
"11663",2015,2,"Boston","25-34","35-44",NA
"11664",2015,2,"Boston","25-34","45-54",NA
"11665",2015,2,"Boston","18-20","25-34",55
"11666",2015,4,"Boston",NA,NA,30
"11667",2015,1,"Boston","65-74","65-74",NA
"11668",2015,1,"Boston","45-54","45-54",NA
"11669",2015,2,"Boston","25-34","45-54",NA
"11670",2015,1,"Boston","25-34","25-34",NA
"11671",2015,2,"Boston","45-54","65-74",NA
"11672",2015,1,"Boston","55-64","55-64",NA
"11673",2015,2,"Boston","35-44","35-44",NA
"11674",2015,2,"Boston","25-34","25-34",NA
"11675",2015,2,"Boston","25-34","65-74",NA
"11676",2015,2,"Boston","25-34","25-34",30
"11677",2015,2,"Boston","25-34","25-34",30
"11678",2015,2,"Boston","25-34","35-44",NA
"11679",2015,2,"Boston","35-44","55-64",NA
"11680",2015,2,"Boston","25-34","45-54",NA
"11681",2015,2,"Boston","45-54","45-54",30
"11682",2015,1,"Boston","75-84","75-84",NA
"11683",2015,2,"Boston","16-17","25-34",NA
"11684",2015,2,"Boston","21-24","55-64",NA
"11685",2015,2,"Boston","21-24","25-34",30
"11686",2015,2,"Boston","25-34","55-64",NA
"11687",2015,2,"Boston","25-34","35-44",NA
"11688",2015,1,"Boston","55-64","55-64",NA
"11689",2015,1,"Boston","18-20","18-20",20
"11690",2015,1,"Boston",NA,NA,30
"11691",2015,1,"Boston","25-34","25-34",NA
"11692",2015,2,"Boston","21-24","55-64",30
"11693",2015,1,"Boston","45-54","45-54",NA
"11694",2015,3,"Boston","25-34","25-34",NA
"11695",2015,2,"Boston","45-54","55-64",NA
"11696",2015,1,"Boston","55-64","55-64",NA
"11697",2015,2,"Boston","35-44","35-44",NA
"11698",2015,2,"Boston","21-24","45-54",NA
"11699",2015,1,"Boston","25-34","25-34",30
"11700",2015,1,"Boston","21-24","21-24",30
"11701",2015,2,"Boston","25-34","25-34",NA
"11702",2015,2,"Boston","45-54","45-54",NA
"11703",2015,1,"Boston","25-34","25-34",NA
"11704",2015,2,"Boston","25-34","45-54",NA
"11705",2015,2,"Boston","25-34","45-54",NA
"11706",2015,2,"Boston","25-34","55-64",NA
"11707",2015,2,"Boston",NA,NA,NA
"11708",2015,1,"Boston","45-54","45-54",30
"11709",2015,1,"Boston","45-54","45-54",NA
"11710",2015,2,"Boston","25-34","35-44",NA
"11711",2015,1,"Boston","18-20","18-20",NA
"11712",2015,3,"Boston","35-44","35-44",NA
"11713",2015,1,"Boston","35-44","35-44",NA
"11714",2015,2,"Boston","35-44","45-54",NA
"11715",2015,2,"Boston","21-24","55-64",NA
"11716",2015,1,"Boston","45-54","45-54",30
"11717",2015,2,"Boston","25-34","25-34",NA
"11718",2015,2,"Boston","25-34","35-44",NA
"11719",2015,2,"Boston","45-54","45-54",NA
"11720",2015,2,"Boston","35-44",">84",35
"11721",2015,1,"Boston","55-64","55-64",NA
"11722",2015,2,"Boston","21-24","21-24",NA
"11723",2015,2,"Boston","21-24","21-24",NA
"11724",2015,1,"Boston",NA,NA,NA
"11725",2015,2,"Boston","25-34","45-54",NA
"11726",2015,2,"Boston",NA,NA,NA
"11727",2015,1,"Boston","25-34","25-34",NA
"11728",2015,2,"Boston","45-54","55-64",NA
"11729",2015,2,"Boston","18-20","21-24",NA
"11730",2015,1,"Boston","25-34","25-34",NA
"11731",2015,3,"Boston","25-34","35-44",NA
"11732",2015,2,"Boston","25-34","65-74",NA
"11733",2015,2,"Boston",NA,NA,30
"11734",2015,1,"Boston","35-44","35-44",NA
"11735",2015,4,"Boston","18-20","45-54",NA
"11736",2015,2,"Boston","35-44","35-44",NA
"11737",2015,2,"Boston","21-24","55-64",NA
"11738",2015,2,"Boston","21-24","45-54",NA
"11739",2015,1,"Boston","45-54","45-54",30
"11740",2015,2,"Boston","21-24","21-24",30
"11741",2015,3,"Boston","25-34","25-34",30
"11742",2015,2,"Boston","55-64","75-84",30
"11743",2015,1,"Boston","55-64","55-64",30
"11744",2015,1,"Boston","18-20","18-20",NA
"11745",2015,1,"Boston","65-74","65-74",NA
"11746",2015,1,"Boston","35-44","35-44",NA
"11747",2015,2,"Boston","25-34","25-34",NA
"11748",2015,2,"Boston","35-44",">84",NA
"11749",2015,2,"Boston","25-34","25-34",30
"11750",2015,2,"Boston","35-44","45-54",NA
"11751",2015,4,"Boston","21-24","21-24",NA
"11752",2015,2,"Boston",NA,NA,NA
"11753",2015,2,"Boston","21-24","25-34",30
"11754",2015,2,"Boston","25-34","45-54",30
"11755",2015,4,"Boston","65-74","75-84",NA
"11756",2015,1,"Boston","25-34","25-34",30
"11757",2015,2,"Boston","35-44","35-44",NA
"11758",2015,2,"Boston","18-20","35-44",30
"11759",2015,2,"Boston","55-64","55-64",30
"11760",2015,2,"Boston","25-34","75-84",40
"11761",2015,2,"Boston","55-64","65-74",NA
"11762",2015,3,"Boston","21-24","35-44",30
"11763",2015,3,"Boston","25-34","25-34",30
"11764",2015,2,"Boston","25-34","25-34",30
"11765",2015,3,"Boston","25-34","25-34",NA
"11766",2015,2,"Boston","21-24","35-44",NA
"11767",2015,2,"Boston","45-54","65-74",30
"11768",2015,1,"Boston","35-44","35-44",NA
"11769",2015,1,"Boston","25-34","25-34",30
"11770",2015,2,"Boston","18-20","18-20",NA
"11771",2015,2,"Boston",NA,NA,NA
"11772",2015,1,"Boston","55-64","55-64",NA
"11773",2015,2,"Boston","35-44","45-54",NA
"11774",2015,3,"Boston","25-34","55-64",NA
"11775",2015,2,"Boston","55-64","55-64",NA
"11776",2015,2,"Boston","21-24","55-64",NA
"11777",2015,1,"Boston","45-54","45-54",30
"11778",2015,2,"Boston","25-34","45-54",30
"11779",2015,1,"Boston","35-44","35-44",NA
"11780",2015,1,"Boston","45-54","45-54",30
